checkpoint_path,distraction_set,env_id,control_mode,include_depth,num_eval_episodes,max_episode_steps,message,num_sucessful_episodes,success_percent
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,mo_mass,DualArmPourPot-v1,pd_joint_pos,False,100,500,results,0.0,0.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,all,DualArmThreading-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,distractor_object,DualArmThreading-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,mo_color,DualArmThreading-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,none,DualArmThreading-v1,pd_joint_pos,False,100,500,results,0.0,0.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,mo_texture,DualArmThreading-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,mo_color,DualArmThreading-v1,pd_joint_pos,False,100,500,results,0.0,0.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,ro_color,DualArmThreading-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,mo_texture,DualArmThreading-v1,pd_joint_pos,False,100,500,results,0.0,0.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,ro_texture,DualArmThreading-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,ro_color,DualArmThreading-v1,pd_joint_pos,False,100,500,results,0.0,0.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,table_color,DualArmThreading-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,ro_texture,DualArmThreading-v1,pd_joint_pos,False,100,500,results,0.0,0.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,table_texture,DualArmThreading-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,table_color,DualArmThreading-v1,pd_joint_pos,False,100,500,results,0.0,0.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,camera_pose,DualArmThreading-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,table_texture,DualArmThreading-v1,pd_joint_pos,False,100,500,results,0.0,0.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,light_color,DualArmThreading-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,mo_size,DualArmThreading-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,camera_pose,DualArmThreading-v1,pd_joint_pos,False,100,500,results,0.0,0.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,ro_size,DualArmThreading-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,mo_size,DualArmThreading-v1,pd_joint_pos,False,100,500,results,0.0,0.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,background_texture,DualArmThreading-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,ro_size,DualArmThreading-v1,pd_joint_pos,False,100,500,results,0.0,0.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,background_color,DualArmThreading-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,background_texture,DualArmThreading-v1,pd_joint_pos,False,100,500,results,0.0,0.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,mo_mass,DualArmThreading-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,background_color,DualArmThreading-v1,pd_joint_pos,False,100,500,results,0.0,0.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,none,DualArmPenCap-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,mo_mass,DualArmThreading-v1,pd_joint_pos,False,100,500,results,0.0,0.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,all,DualArmPenCap-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,distractor_object,DualArmPenCap-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,mo_color,DualArmPenCap-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,none,DualArmPenCap-v1,pd_joint_pos,False,100,500,results,4.0,4.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,mo_texture,DualArmPenCap-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,mo_color,DualArmPenCap-v1,pd_joint_pos,False,100,500,results,4.0,4.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,ro_color,DualArmPenCap-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,mo_texture,DualArmPenCap-v1,pd_joint_pos,False,100,500,results,3.0,3.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,ro_texture,DualArmPenCap-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,ro_color,DualArmPenCap-v1,pd_joint_pos,False,100,500,results,4.0,4.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,table_color,DualArmPenCap-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,ro_texture,DualArmPenCap-v1,pd_joint_pos,False,100,500,results,3.0,3.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,table_texture,DualArmPenCap-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,table_color,DualArmPenCap-v1,pd_joint_pos,False,100,500,results,4.0,4.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,camera_pose,DualArmPenCap-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,table_texture,DualArmPenCap-v1,pd_joint_pos,False,100,500,results,4.0,4.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,light_color,DualArmPenCap-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,mo_size,DualArmPenCap-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,camera_pose,DualArmPenCap-v1,pd_joint_pos,False,100,500,results,4.0,4.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,ro_size,DualArmPenCap-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,mo_size,DualArmPenCap-v1,pd_joint_pos,False,100,500,results,4.0,4.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,background_texture,DualArmPenCap-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,ro_size,DualArmPenCap-v1,pd_joint_pos,False,100,500,results,4.0,4.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,background_color,DualArmPenCap-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,background_texture,DualArmPenCap-v1,pd_joint_pos,False,100,500,results,1.0,1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,mo_mass,DualArmPenCap-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,background_color,DualArmPenCap-v1,pd_joint_pos,False,100,500,results,6.0,6.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,none,DualArmDrawerPlace-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,mo_mass,DualArmPenCap-v1,pd_joint_pos,False,100,500,results,2.0,2.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,all,DualArmDrawerPlace-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,distractor_object,DualArmDrawerPlace-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,mo_color,DualArmDrawerPlace-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,none,DualArmDrawerPlace-v1,pd_joint_pos,False,100,500,results,0.0,0.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,mo_texture,DualArmDrawerPlace-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,mo_color,DualArmDrawerPlace-v1,pd_joint_pos,False,100,500,results,0.0,0.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,ro_color,DualArmDrawerPlace-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,ro_texture,DualArmDrawerPlace-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,table_color,DualArmDrawerPlace-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,mo_texture,DualArmDrawerPlace-v1,pd_joint_pos,False,100,500,results,0.0,0.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,table_texture,DualArmDrawerPlace-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,table_color,DualArmDrawerPlace-v1,pd_joint_pos,False,100,500,results,0.0,0.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,camera_pose,DualArmDrawerPlace-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,table_texture,DualArmDrawerPlace-v1,pd_joint_pos,False,100,500,results,0.0,0.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,light_color,DualArmDrawerPlace-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,mo_size,DualArmDrawerPlace-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,camera_pose,DualArmDrawerPlace-v1,pd_joint_pos,False,100,500,results,0.0,0.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,ro_size,DualArmDrawerPlace-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,mo_size,DualArmDrawerPlace-v1,pd_joint_pos,False,100,500,results,0.0,0.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,background_texture,DualArmDrawerPlace-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,ro_size,DualArmDrawerPlace-v1,pd_joint_pos,False,100,500,results,0.0,0.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,background_color,DualArmDrawerPlace-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,background_texture,DualArmDrawerPlace-v1,pd_joint_pos,False,100,500,results,0.0,0.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,mo_mass,DualArmDrawerPlace-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,background_color,DualArmDrawerPlace-v1,pd_joint_pos,False,100,500,results,0.0,0.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,none,DualArmDrawerOpen-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,mo_mass,DualArmDrawerPlace-v1,pd_joint_pos,False,100,500,results,0.0,0.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,all,DualArmDrawerOpen-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,distractor_object,DualArmDrawerOpen-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,mo_color,DualArmDrawerOpen-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,mo_texture,DualArmDrawerOpen-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,ro_color,DualArmDrawerOpen-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,none,DualArmDrawerOpen-v1,pd_joint_pos,False,100,500,results,7.0,7.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,ro_texture,DualArmDrawerOpen-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,ro_color,DualArmDrawerOpen-v1,pd_joint_pos,False,100,500,results,7.0,7.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,table_color,DualArmDrawerOpen-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,ro_texture,DualArmDrawerOpen-v1,pd_joint_pos,False,100,500,results,7.0,7.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,table_texture,DualArmDrawerOpen-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,camera_pose,DualArmDrawerOpen-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,table_color,DualArmDrawerOpen-v1,pd_joint_pos,False,100,500,results,7.0,7.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,light_color,DualArmDrawerOpen-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,mo_size,DualArmDrawerOpen-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,camera_pose,DualArmDrawerOpen-v1,pd_joint_pos,False,100,500,results,7.0,7.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,ro_size,DualArmDrawerOpen-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,mo_size,DualArmDrawerOpen-v1,pd_joint_pos,False,100,500,results,7.0,7.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,background_texture,DualArmDrawerOpen-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,ro_size,DualArmDrawerOpen-v1,pd_joint_pos,False,100,500,results,7.0,7.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,background_color,DualArmDrawerOpen-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,background_texture,DualArmDrawerOpen-v1,pd_joint_pos,False,100,500,results,7.0,7.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,mo_mass,DualArmDrawerOpen-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,background_color,DualArmDrawerOpen-v1,pd_joint_pos,False,100,500,results,7.0,7.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,none,DualArmStackCube-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,mo_mass,DualArmDrawerOpen-v1,pd_joint_pos,False,100,500,results,7.0,7.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,all,DualArmStackCube-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,distractor_object,DualArmStackCube-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,mo_color,DualArmStackCube-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,none,DualArmStackCube-v1,pd_joint_pos,False,100,500,results,0.0,0.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,mo_texture,DualArmStackCube-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,mo_color,DualArmStackCube-v1,pd_joint_pos,False,100,500,results,3.0,3.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,ro_color,DualArmStackCube-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,mo_texture,DualArmStackCube-v1,pd_joint_pos,False,100,500,results,1.0,1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,ro_texture,DualArmStackCube-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,ro_color,DualArmStackCube-v1,pd_joint_pos,False,100,500,results,0.0,0.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,table_color,DualArmStackCube-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,ro_texture,DualArmStackCube-v1,pd_joint_pos,False,100,500,results,0.0,0.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,table_texture,DualArmStackCube-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,table_color,DualArmStackCube-v1,pd_joint_pos,False,100,500,results,0.0,0.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,camera_pose,DualArmStackCube-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,table_texture,DualArmStackCube-v1,pd_joint_pos,False,100,500,results,0.0,0.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,light_color,DualArmStackCube-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,mo_size,DualArmStackCube-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,camera_pose,DualArmStackCube-v1,pd_joint_pos,False,100,500,results,0.0,0.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,ro_size,DualArmStackCube-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,mo_size,DualArmStackCube-v1,pd_joint_pos,False,100,500,results,0.0,0.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,background_texture,DualArmStackCube-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,ro_size,DualArmStackCube-v1,pd_joint_pos,False,100,500,results,0.0,0.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,background_color,DualArmStackCube-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,background_texture,DualArmStackCube-v1,pd_joint_pos,False,100,500,results,0.0,0.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,mo_mass,DualArmStackCube-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,background_color,DualArmStackCube-v1,pd_joint_pos,False,100,500,results,0.0,0.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,none,DualArmStack3Cube-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,mo_mass,DualArmStackCube-v1,pd_joint_pos,False,100,500,results,0.0,0.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,all,DualArmStack3Cube-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,distractor_object,DualArmStack3Cube-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,mo_color,DualArmStack3Cube-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,none,DualArmStack3Cube-v1,pd_joint_pos,False,100,500,results,0.0,0.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,mo_texture,DualArmStack3Cube-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,mo_color,DualArmStack3Cube-v1,pd_joint_pos,False,100,500,results,0.0,0.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,ro_color,DualArmStack3Cube-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,mo_texture,DualArmStack3Cube-v1,pd_joint_pos,False,100,500,results,0.0,0.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,ro_texture,DualArmStack3Cube-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,ro_color,DualArmStack3Cube-v1,pd_joint_pos,False,100,500,results,0.0,0.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,table_color,DualArmStack3Cube-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,ro_texture,DualArmStack3Cube-v1,pd_joint_pos,False,100,500,results,0.0,0.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,table_texture,DualArmStack3Cube-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,table_color,DualArmStack3Cube-v1,pd_joint_pos,False,100,500,results,0.0,0.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,camera_pose,DualArmStack3Cube-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,table_texture,DualArmStack3Cube-v1,pd_joint_pos,False,100,500,results,0.0,0.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,light_color,DualArmStack3Cube-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,mo_size,DualArmStack3Cube-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,camera_pose,DualArmStack3Cube-v1,pd_joint_pos,False,100,500,results,0.0,0.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,ro_size,DualArmStack3Cube-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,mo_size,DualArmStack3Cube-v1,pd_joint_pos,False,100,500,results,0.0,0.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,background_texture,DualArmStack3Cube-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,ro_size,DualArmStack3Cube-v1,pd_joint_pos,False,100,500,results,0.0,0.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,background_color,DualArmStack3Cube-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,background_texture,DualArmStack3Cube-v1,pd_joint_pos,False,100,500,results,0.0,0.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,mo_mass,DualArmStack3Cube-v1,pd_joint_pos,False,100,500,placeholder,-1.0,-1.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,background_color,DualArmStack3Cube-v1,pd_joint_pos,False,100,500,results,0.0,0.0
checkpoints/best_eval_success_once__BIMANUAL_JAN30.pt,mo_mass,DualArmStack3Cube-v1,pd_joint_pos,False,100,500,results,0.0,0.00
